Campaign Name,Date,Impressions,Clicks,Spend,Conversions,Revenue,CTR,ROAS,Conversion Rate
Campaign B,2023-02-08,18365,9614,625.54,140,2792.24,52.349578001633546,4.463727339578604,1.4562096941959641
Campaign D,2023-09-26,72050,5198,1704.07,171,1004.82,7.2144344205412905,0.5896588755156772,3.2897268180069257
Campaign D,2024-06-27,29180,9016,1759.13,294,1647.27,30.89787525702536,0.9364117489895573,3.260869565217391
Campaign B,2024-03-12,9818,615,2989.49,89,2432.82,6.264004888979426,0.8137909810703499,14.471544715447154
Campaign B,2023-08-19,97826,5392,605.47,113,9564.78,5.511827121624108,15.797281450773779,2.0956973293768546
Campaign B,2024-10-30,58670,7372,1808.96,74,7634.9,12.565195159365944,4.220601892800283,1.0037981551817687
Campaign A,2024-11-14,46131,6247,4708.29,129,9314.89,13.541869892263335,1.9784019251150629,2.0649911957739713
Campaign C,2023-08-14,93351,8292,3845.18,405,4137.59,8.882604364173924,1.0760458548104381,4.8842257597684515
Campaign D,2024-07-04,67401,5686,1048.59,445,3395.15,8.436076616073946,3.2378241257307434,7.826239887442841
Campaign D,2023-04-02,68928,5482,2078.09,412,6584.73,7.953226555246054,3.1686452463560286,7.515505290040131
Campaign B,2023-05-28,89119,967,150.56,46,6540.08,1.0850660353011143,43.43836344314559,4.756980351602896
Campaign B,2023-02-17,19490,1328,882.68,204,6929.11,6.813750641354541,7.850081569764807,15.36144578313253
Campaign D,2024-04-01,93924,2841,4883.66,366,6068.31,3.024785997189217,1.242574216878325,12.882787750791975
Campaign D,2024-11-10,47526,223,3856.45,8,7071.33,0.46921684972436145,1.8336371533405076,3.587443946188341
Campaign C,2024-12-15,75379,9806,3036.79,372,1287.1,13.008928216081403,0.4238356949278679,3.7935957576993675
Campaign D,2023-06-18,64742,5554,488.58,349,999.35,8.578666090018844,2.045417331859675,6.28375945264674
Campaign C,2023-01-23,32284,5995,603.03,463,8386.71,18.569570065667204,13.907616536490721,7.723102585487906
Campaign C,2024-03-20,49499,4238,4964.14,377,2781.92,8.561789127053073,0.5604032118352826,8.895705521472392
Campaign B,2024-01-03,85141,1063,756.16,371,2591.49,1.2485171656428748,3.427171498095641,34.901222953904046
Campaign A,2023-10-31,66976,1808,2836.12,324,8732.2,2.6994744386048732,3.078924728149726,17.920353982300885
Campaign C,2023-10-24,42631,7440,4673.84,329,4119.26,17.452088855527666,0.8813438200708625,4.422043010752688
Campaign C,2023-08-20,1099,9227,3770.32,125,8523.62,839.5814376706097,2.2607152708523417,1.354719843936274
Campaign D,2024-10-27,60205,1142,110.71,173,3725.56,1.8968524208952744,33.651521994399786,15.148861646234677
Campaign D,2024-10-23,75675,1557,1516.33,366,1767.8,2.0574826560951434,1.1658412087078671,23.50674373795761
Campaign B,2024-04-19,46092,903,1958.14,400,4208.88,1.959125227805259,2.1494275179507083,44.29678848283499
Campaign C,2024-04-02,80323,9401,3905.02,30,9458.31,11.703995119704194,2.4220900277079247,0.31911498776725883
Campaign A,2023-12-29,62425,6302,1090.48,275,1142.45,10.095314377252704,1.0476579121120975,4.363694065376071
Campaign D,2024-04-04,89846,4906,3571.11,187,1131.75,5.460454555572869,0.3169182691096046,3.811659192825112
Campaign B,2023-10-14,34314,5982,924.09,171,4666.31,17.433117677915718,5.049627200813774,2.8585757271815444
Campaign C,2023-03-29,71921,710,1809.09,106,4481.03,0.9871942826156477,2.4769525009811564,14.929577464788732
Campaign A,2023-10-16,28635,2356,164.69,49,7411.09,8.227693382224551,45.00024288056348,2.0797962648556876
Campaign A,2023-01-02,3595,4853,1336.31,73,1215.87,134.99304589707927,0.9098712125180534,1.5042241912219245
Campaign D,2024-06-10,84920,9236,4609.38,215,4196.03,10.876118699952897,0.910324165072092,2.3278475530532696
Campaign B,2023-08-14,81173,7557,4231.15,230,7544.1,9.30974585145307,1.7829904399513137,3.043535794627498
Campaign C,2024-10-09,88364,9495,2660.05,222,9722.89,10.74532615092119,3.655153098625965,2.338072669826224
Campaign C,2024-03-25,20017,1698,1543.1,130,8137.71,8.482789628815507,5.273611561143154,7.656065959952886
Campaign A,2024-05-19,24932,2258,1253.04,416,6695.94,9.056634044601315,5.343755985443401,18.42338352524358
Campaign A,2023-05-17,38413,9771,1870.88,324,763.1,25.436701116809413,0.4078829214059694,3.3159349094258523
Campaign A,2023-09-07,64332,7227,3134.5,138,7716.93,11.233911583659765,2.4619333226989952,1.9095060190950603
Campaign B,2023-03-18,12667,5078,428.06,443,5471.85,40.088418725823004,12.782904265757137,8.723907050019692
Campaign B,2023-01-20,34013,2648,2576.21,93,519.59,7.785258577602681,0.2016877506103928,3.512084592145015
Campaign D,2024-06-06,90034,3509,4724.53,250,4508.21,3.897416531532532,0.9542134349871839,7.124536905101168
Campaign D,2023-12-12,22081,9944,4884.03,62,6822.91,45.03419229201576,1.396983638511639,0.6234915526950925
Campaign B,2023-03-09,29696,5338,999.53,230,3312.86,17.975484913793103,3.314417776354887,4.3087298613713
Campaign B,2023-02-23,62028,8680,1953.15,330,2744.72,13.993680273424905,1.4052786524332488,3.8018433179723505
Campaign A,2023-05-24,18911,2237,866.46,379,5436.13,11.829094177991644,6.273953788980449,16.942333482342423
Campaign A,2024-08-05,84157,439,2836.08,113,3534.17,0.5216440700120014,1.2461460889678713,25.740318906605925
Campaign C,2024-09-30,85799,4117,4303.31,384,6179.93,4.7984242240585555,1.4360875698009206,9.327179985426282
Campaign B,2023-09-28,44423,1956,2901.02,104,8589.46,4.403124507574905,2.960841359246058,5.316973415132924
Campaign D,2023-02-24,98494,1298,2980.28,363,3187.35,1.317846772392227,1.06948004885447,27.966101694915253
Campaign B,2023-08-19,67954,6518,2749.38,454,5019.9,9.591782676516466,1.8258298234511052,6.9653267873580855
Campaign B,2023-12-15,46205,8469,2971.03,328,1028.99,18.32918515312196,0.34634116787780667,3.872948400047231
Campaign A,2024-04-30,43993,2344,1045.92,250,4367.21,5.328120382788171,4.175472311457855,10.665529010238908
Campaign C,2023-04-01,22550,5176,3770.81,284,9089.36,22.953436807095343,2.410452926559546,5.486862442040186
Campaign D,2023-11-17,36731,1338,3278.73,75,573.61,3.64269962701805,0.17494883689721324,5.605381165919283
Campaign A,2024-04-24,67453,4753,623.96,430,2537.12,7.046387855247358,4.066158087056862,9.046917736166632
Campaign D,2023-10-09,14527,7695,515.63,227,2810.65,52.97033110759276,5.450904718499699,2.94996751137102
Campaign D,2024-06-23,34846,8025,2350.8,49,9529.94,23.029903001779257,4.05391356134082,0.6105919003115264
Campaign A,2024-10-06,96226,2808,2099.18,67,2191.99,2.9181302350716023,1.0442125020246,2.386039886039886
Campaign A,2023-10-17,74623,3837,4450.79,45,3310.9,5.141846347640808,0.7438904104664565,1.1727912431587177
Campaign C,2024-06-05,49468,6712,4429.06,94,8388.08,13.56836742944934,1.8938736436173813,1.400476758045292
Campaign B,2024-12-18,84811,815,2860.93,303,828.88,0.9609602527973965,0.28972397087660307,37.17791411042945
Campaign C,2023-03-29,38489,6286,1609.3,493,4396.99,16.33193899555717,2.7322376188404895,7.84282532612154
Campaign B,2023-02-16,10477,2975,2369.52,497,7449.66,28.3955330724444,3.1439532057125494,16.705882352941178
Campaign B,2024-08-29,78519,1607,865.2,128,1608.85,2.0466383932551357,1.8595122515025426,7.9651524579962665
Campaign A,2023-12-15,53470,8876,2455.64,356,3248.49,16.59996259584814,1.3228689873108437,4.010815682739973
Campaign B,2024-12-26,96920,6555,1774.49,154,5466.93,6.763309946347502,3.0808457641350473,2.349351639969489
Campaign C,2024-06-22,73344,8342,1495.3,109,6403.81,11.37380017452007,4.282625560088277,1.3066410932630064
Campaign D,2023-09-02,81399,4502,2989.77,116,5584.89,5.530780476418629,1.8679998795894,2.576632607729898
Campaign C,2023-01-20,31533,240,3605.32,381,7831.69,0.7611074112834174,2.1722593278821294,158.75
Campaign A,2024-04-20,84788,2356,2577.59,306,2620.13,2.778695098362976,1.0165037884225188,12.98811544991511
Campaign A,2023-08-01,93445,7277,4809.07,285,2658.15,7.7874685643961685,0.5527368077403739,3.91644908616188
Campaign B,2023-08-30,83907,8570,2303.57,59,513.19,10.213688965163813,0.22278029319708106,0.6884480746791132
Campaign A,2024-07-18,44117,4289,2658.63,265,6634.48,9.72187592084684,2.4954506644399554,6.178596409419445
Campaign A,2024-05-13,38926,9378,2858.91,17,4690.37,24.09186661871243,1.6406147797587194,0.18127532522925996
Campaign D,2024-04-18,79615,2193,3185.55,280,3462.83,2.7545060604157507,1.0870430537897693,12.767897856817145
Campaign B,2023-06-23,32813,3426,4219.56,467,8883.9,10.440983756437996,2.105409094787134,13.631056625802685
Campaign C,2023-02-13,31968,7145,2983.93,115,1259.52,22.350475475475477,0.42210105464940534,1.609517144856543
Campaign A,2024-02-23,87386,7278,1846.5,314,9614.89,8.32856521639622,5.207089087462767,4.314372080241824
Campaign B,2024-01-16,57140,167,2281.18,329,4289.59,0.29226461323066155,1.8804259199186388,197.0059880239521
Campaign C,2024-10-10,10442,4285,4780.14,207,1062.84,41.036199961693164,0.22234495223989253,4.830805134189031
Campaign D,2023-12-04,67913,8592,1960.74,226,1742.25,12.6514805707302,0.8885675816273447,2.6303538175046555
Campaign C,2023-12-16,77551,6530,1655.6,403,6305.42,8.420265373754047,3.808540710316502,6.1715160796324655
Campaign B,2023-03-23,79490,3832,3025.38,115,4920.57,4.820732167568247,1.6264303988259325,3.001043841336117
Campaign D,2023-05-26,97621,5509,4938.9,496,6030.97,5.643252988598765,1.2211160379841666,9.003448901797059
Campaign D,2023-10-22,37505,3803,1324.08,277,5955.76,10.13998133582189,4.498036372424627,7.283723376281882
Campaign D,2024-12-16,41612,7064,2812.98,182,1797.61,16.975872344516006,0.6390411591977191,2.5764439411098525
Campaign D,2023-05-31,43343,6440,2967.08,430,5307.51,14.85822393466073,1.7887990886662983,6.6770186335403725
Campaign C,2024-10-29,16350,4807,3296.16,484,9421.95,29.400611620795107,2.8584625746323,10.068649885583524
Campaign C,2024-03-05,39452,1489,1637.5,492,7423.31,3.774206630842543,4.533319083969466,33.04231027535259
Campaign B,2024-04-17,58898,3838,627.83,360,5089.71,6.516350300519543,8.106828281541182,9.379885356956748
Campaign B,2023-02-27,49036,4625,435.68,273,1330.91,9.43184599070071,3.0547879177377895,5.902702702702703
Campaign B,2023-04-08,99507,302,2718.33,324,7620.31,0.3034962364456772,2.803305706076893,107.28476821192052
Campaign C,2023-05-11,76558,5187,2849.46,452,3823.88,6.775255361947805,1.3419665480477003,8.71409292461924
Campaign D,2023-12-31,32673,1299,4973.06,432,6889.63,3.9757598016711047,1.3853904839274007,33.25635103926097
Campaign A,2023-10-26,15566,2260,2590.11,346,9924.73,14.518823075934732,3.8317793452787714,15.309734513274337
Campaign B,2024-08-08,26505,8978,2304.58,191,5769.82,33.8728541784569,2.5036318982200663,2.1274225885497886
Campaign C,2023-04-28,74395,4450,723.77,215,7494.44,5.98158478392365,10.354725948851154,4.831460674157303
Campaign C,2024-12-14,67728,1070,1003.32,182,7841.63,1.5798488069926766,7.815681935972571,17.009345794392523
Campaign B,2023-01-16,82639,2585,951.12,269,8438.42,3.1280630210917364,8.87208764404071,10.406189555125724
Campaign B,2023-07-24,28114,6518,1942.41,365,9108.52,23.18417870100306,4.689288049381953,5.5998772629641
Campaign B,2024-12-10,10276,2837,488.84,476,3837.98,27.608018684312963,7.851198756239261,16.77828692280578
Campaign A,2023-06-16,47639,3895,616.01,309,7147.15,8.176074224899766,11.602327884287591,7.933247753530166
Campaign C,2024-06-11,33276,6373,3876.62,442,7236.57,19.151941339103256,1.8667215254525849,6.935509179350384
Campaign C,2023-05-14,5796,1214,2142.08,416,5612.47,20.945479641131815,2.620102890648342,34.2668863261944
Campaign A,2024-01-02,17851,343,1364.48,235,3296.44,1.921460982578007,2.415894699812383,68.5131195335277
Campaign D,2024-05-12,2688,5549,344.09,411,6966.4,206.4360119047619,20.24586590717545,7.406739953144712
Campaign C,2023-07-14,95853,8051,588.66,174,3072.41,8.399319791764473,5.219328644718513,2.161222208421314
Campaign C,2024-07-01,55099,7989,2972.45,248,7545.43,14.499355705185213,2.5384548100052147,3.104268369007385
Campaign B,2023-06-19,45533,4526,3901.32,114,6528.47,9.940043484944985,1.6734002850317329,2.5187803800265134
Campaign C,2023-07-24,72728,2794,608.67,290,5424.47,3.8417115828841712,8.912004863062087,10.379384395132426
Campaign C,2023-11-29,76867,5224,4932.73,244,3306.25,6.796154396555089,0.6702677827491066,4.670750382848392
Campaign B,2023-05-04,20556,755,2903.83,225,3368.87,3.672893559058182,1.160147116050182,29.80132450331126
Campaign B,2023-06-13,60254,9955,4870.76,334,965.79,16.521724698775184,0.1982832247944879,3.3550979407332995
Campaign A,2023-10-21,69080,4526,2042.91,485,8532.75,6.5518239722061375,4.176762559290424,10.715863897481219
Campaign D,2023-12-12,86472,8143,3686.37,423,7093.88,9.416921084281617,1.9243537680699443,5.194645707970036
Campaign A,2024-08-14,62754,3777,3439.31,444,8620.37,6.018739841285018,2.506424253702051,11.755361397934868
Campaign B,2024-10-01,36416,6412,2696.34,134,1330.69,17.607644991212652,0.4935171380463888,2.089831565814099
Campaign D,2023-02-08,20915,4827,2074.67,448,5856.98,23.07912981114033,2.8230899371948306,9.281126993992128
Campaign A,2024-08-07,15913,5826,1435.97,154,9407.07,36.61157544146295,6.5510212608898515,2.6433230346721595
Campaign C,2024-08-06,9841,3406,4119.74,343,7773.69,34.61030383091149,1.8869370397160985,10.07046388725778
Campaign D,2023-07-23,83422,392,1083.43,94,6894.38,0.4699000263719402,6.363475259130723,23.97959183673469
Campaign C,2023-06-04,28928,3757,3647.48,138,2441.5,12.98741703539823,0.669366247381754,3.673143465531009
Campaign B,2024-07-25,83937,4492,4572.32,385,9622.96,5.351632772198196,2.104612100640375,8.570792520035619
Campaign B,2024-01-19,93058,6936,4044.29,141,2285.19,7.453416149068323,0.5650410826127701,2.032871972318339
Campaign D,2024-01-04,81696,6620,2649.21,158,4906.74,8.103211907559734,1.8521521510186054,2.3867069486404833
Campaign B,2023-10-01,7825,4524,2152.54,123,5851.25,57.81469648562301,2.7183002406459345,2.7188328912466844
Campaign D,2023-11-05,15327,8799,4776.45,113,8611.94,57.40849481307496,1.8030001360843306,1.2842368450960338
Campaign C,2023-05-11,80256,8869,1363.39,443,5732.81,11.05088716108453,4.2048203375409825,4.994926147254482
Campaign B,2024-06-29,71748,7738,4541.09,346,2076.31,10.784969615877795,0.4572272295858483,4.471439648487982
Campaign D,2023-12-15,59073,1723,4988.74,461,7045.32,2.916730147444687,1.4122443743309934,26.755658734764943
Campaign B,2023-07-14,68545,2439,1148.69,352,1667.68,3.5582464074695452,1.4518103230636639,14.432144321443213
Campaign D,2023-04-10,55935,3468,2293.41,236,989.41,6.200053633681953,0.4314143567874911,6.805074971164937
Campaign B,2023-06-14,5451,6301,1846.89,250,1701.75,115.59346908824068,0.9214138362328022,3.967624186637042
Campaign B,2024-05-16,1515,1982,1010.68,241,6283.26,130.82508250825083,6.216863893616179,12.159434914228052
Campaign B,2023-08-12,93805,3345,3463.75,444,9627.15,3.5659080006396247,2.779400938289426,13.273542600896862
Campaign A,2024-05-02,96978,9791,422.25,493,591.19,10.09610427107179,1.4000947306098284,5.035236441630069
Campaign C,2024-07-29,9045,2976,4111.63,479,9491.41,32.90215588723051,2.308429990052607,16.09543010752688
Campaign C,2024-09-22,12683,7821,3454.83,496,9453.3,61.6652211621856,2.736256197844756,6.341900012786089
Campaign A,2024-06-30,88145,4052,4665.17,220,7123.32,4.596970900221226,1.5269154178733035,5.429417571569595
Campaign C,2024-03-20,11583,1477,1170.25,91,5050.7,12.751446084779419,4.315915402691733,6.161137440758294
Campaign C,2023-02-24,4554,2617,65.21,142,4057.34,57.46596398770312,62.21959822113174,5.42606037447459
Campaign B,2023-12-17,14172,3058,1482.36,367,6084.57,21.577758961332204,4.104650692139561,12.001308044473511
Campaign D,2023-03-15,11697,8993,177.56,495,9513.24,76.88296144310507,53.57760756927236,5.504281107528077
Campaign A,2024-07-25,42724,7595,2704.16,306,630.34,17.77689354929314,0.2331001124193835,4.02896642527979
Campaign C,2024-06-22,33817,4422,4341.6,427,5207.91,13.076263417807613,1.1995370370370368,9.656264133876075
Campaign C,2024-02-03,95475,5871,1480.52,381,9540.35,6.149253731343284,6.443918353011105,6.4895247828308635
Campaign C,2024-03-13,68630,2876,904.94,280,8183.01,4.190587206760892,9.042599509359736,9.735744089012517
Campaign D,2024-03-29,97332,5963,4163.46,346,1936.64,6.126453787038179,0.4651515806564732,5.802448431997317
Campaign C,2024-06-03,46786,4491,305.28,145,5398.52,9.599025349463515,17.683831236897277,3.2286795813849927
Campaign B,2024-01-26,81359,7730,688.19,180,337.18,9.501100062685136,0.4899519028175358,2.3285899094437257
Campaign B,2024-08-27,85576,3714,238.54,221,4944.57,4.340001869683089,20.72847321203991,5.9504577275175015
Campaign D,2024-01-16,28261,5317,1361.42,436,5428.71,18.813913166554617,3.9875350736730764,8.200112845589619
Campaign C,2023-07-25,16936,1895,1219.35,381,9706.39,11.189182805857346,7.96029851970312,20.105540897097626
Campaign B,2023-12-30,24096,986,3349.58,288,239.61,4.091965471447543,0.07153434161894924,29.20892494929006
Campaign B,2023-12-29,47206,3496,1421.8,334,9728.58,7.40583824090158,6.842439161626108,9.553775743707094
Campaign A,2024-04-21,37573,4833,3497.39,457,6954.71,12.862960104330238,1.9885428848369786,9.455824539623423
Campaign C,2024-08-28,84679,9933,2308.56,147,9153.25,11.73018103662065,3.96491752434418,1.4799154334038054
Campaign D,2023-08-10,22442,3524,4790.3,378,7672.26,15.702700294091434,1.6016241153998705,10.72644721906924
Campaign D,2024-03-07,55947,6295,3692.71,487,3851.91,11.251720378215097,1.0431119692583495,7.736298649722001
Campaign B,2024-11-22,52791,926,992.26,259,1281.94,1.7540868708681403,1.291939612601536,27.96976241900648
Campaign D,2024-11-29,74857,8165,486.18,50,4412.28,10.907463563861764,9.075404171294581,0.612369871402327
Campaign D,2024-09-05,57608,5309,3632.23,292,4794.0,9.215733925843633,1.3198503398738517,5.500094179694858
Campaign B,2024-10-04,66005,3356,933.73,44,8766.87,5.084463298234982,9.389084639028413,1.3110846245530394
Campaign D,2023-09-22,25310,8020,1925.41,473,9560.46,31.68708020545239,4.965415158329914,5.897755610972569
